id,direction,path_family,entry_mode,continuation_or_fade,graph,origin_id,primitive_ids,context_conditions,has_fvg,has_ifvg,has_rb,has_sweep,entry_seq,entry_ts,entry_price,structural_stop,structural_target,natural_rr,executed_target,executed_rr,expiry_seq,expiry_rule,eligible,rejected,rejection_reason,outcome
SETUP-000978,long,retracement_continuation,first_touch,continuation,fvg:bullish:formed -> first_touch -> continuation,FVG-000366,FVG-000366,fvg_fresh|first_touch,True,False,False,False,1641,2025-07-08 02:21:00+00:00,22901.75,22898.5,22904.25,0.7692,22904.25,0.7692,1761,120_bars_or_segment_end,True,False,,LOSS
SETUP-011669,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000357,LVL-000357,liquidity_sweep,False,False,False,True,1642,2025-07-08 02:22:00+00:00,22901.75,22899.75,22904.25,1.25,22903.75,1.0,1762,120_bars_or_segment_end,True,False,,LOSS
SETUP-011833,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000365,LVL-000365,liquidity_sweep,False,False,False,True,1642,2025-07-08 02:22:00+00:00,22901.75,22899.75,22904.25,1.25,22903.75,1.0,1762,120_bars_or_segment_end,True,False,,LOSS
SETUP-013276,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000409,LVL-000409,liquidity_sweep,False,False,False,True,1642,2025-07-08 02:22:00+00:00,22901.75,22899.75,22904.25,1.25,22903.75,1.0,1762,120_bars_or_segment_end,True,False,,LOSS
SETUP-015653,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000544,LVL-000544,liquidity_sweep,False,False,False,True,1642,2025-07-08 02:22:00+00:00,22901.75,22899.75,22904.25,1.25,22903.75,1.0,1762,120_bars_or_segment_end,True,False,,LOSS
SETUP-000980,long,retracement_continuation,full_fill,continuation,fvg:bullish:formed -> full_fill -> continuation,FVG-000366,FVG-000366,fvg_fresh|full_fill_hold,True,False,False,False,1643,2025-07-08 02:23:00+00:00,22899.0,22898.5,22900.0,2.0,22899.5,1.0,1763,120_bars_or_segment_end,True,False,,WIN
SETUP-043053,short,retracement_continuation,retest,continuation,liquidity:swing_high:break -> accept -> retest -> continuation,LVL-000558,LVL-000558,liquidity_accepted,False,False,False,False,1643,2025-07-08 02:23:00+00:00,22900.0,22901.5,22899.0,0.6667,22899.0,0.6667,1763,120_bars_or_segment_end,True,False,,LOSS
SETUP-009702,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000261,LVL-000261,liquidity_sweep,False,False,False,True,1651,2025-07-08 02:31:00+00:00,22916.5,22914.0,22917.75,0.5,22917.75,0.5,1771,120_bars_or_segment_end,True,False,,WIN
SETUP-009977,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000268,LVL-000268,liquidity_sweep,False,False,False,True,1651,2025-07-08 02:31:00+00:00,22916.5,22914.0,22917.75,0.5,22917.75,0.5,1771,120_bars_or_segment_end,True,False,,WIN
SETUP-012072,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000372,LVL-000372,liquidity_sweep,False,False,False,True,1651,2025-07-08 02:31:00+00:00,22916.5,22914.0,22917.75,0.5,22917.75,0.5,1771,120_bars_or_segment_end,True,False,,WIN
SETUP-009775,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000263,LVL-000263,liquidity_sweep,False,False,False,True,1652,2025-07-08 02:32:00+00:00,22917.0,22915.5,22917.75,0.5,22917.75,0.5,1772,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-010192,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000275,LVL-000275,liquidity_sweep,False,False,False,True,1652,2025-07-08 02:32:00+00:00,22917.0,22915.5,22917.75,0.5,22917.75,0.5,1772,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-012407,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000381,LVL-000381,liquidity_sweep,False,False,False,True,1652,2025-07-08 02:32:00+00:00,22917.0,22915.5,22917.75,0.5,22917.75,0.5,1772,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-008366,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000224,LVL-000224,liquidity_sweep,False,False,False,True,1653,2025-07-08 02:33:00+00:00,22917.5,22919.0,22916.75,0.5,22916.75,0.5,1773,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-010443,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000281,LVL-000281,liquidity_sweep,False,False,False,True,1653,2025-07-08 02:33:00+00:00,22917.5,22919.0,22916.75,0.5,22916.75,0.5,1773,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-012570,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000385,LVL-000385,liquidity_sweep,False,False,False,True,1653,2025-07-08 02:33:00+00:00,22917.5,22919.0,22916.75,0.5,22916.75,0.5,1773,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-012969,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000397,LVL-000397,liquidity_sweep,False,False,False,True,1653,2025-07-08 02:33:00+00:00,22917.5,22919.0,22916.75,0.5,22916.75,0.5,1773,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-008367,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000224,LVL-000224,liquidity_sweep,False,False,False,True,1654,2025-07-08 02:34:00+00:00,22917.75,22919.5,22916.75,0.5714,22916.75,0.5714,1774,120_bars_or_segment_end,True,False,,LOSS
SETUP-009904,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000266,LVL-000266,liquidity_sweep,False,False,False,True,1654,2025-07-08 02:34:00+00:00,22917.75,22919.5,22916.75,0.5714,22916.75,0.5714,1774,120_bars_or_segment_end,True,False,,LOSS
SETUP-012571,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000385,LVL-000385,liquidity_sweep,False,False,False,True,1654,2025-07-08 02:34:00+00:00,22917.75,22919.5,22916.75,0.5714,22916.75,0.5714,1774,120_bars_or_segment_end,True,False,,LOSS
SETUP-008316,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000223,LVL-000223,liquidity_sweep,False,False,False,True,1656,2025-07-08 02:36:00+00:00,22927.75,22929.0,22926.25,1.2,22926.5,1.0,1776,120_bars_or_segment_end,True,False,,LOSS
SETUP-012896,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000395,LVL-000395,liquidity_sweep,False,False,False,True,1656,2025-07-08 02:36:00+00:00,22927.75,22929.0,22926.25,1.2,22926.5,1.0,1776,120_bars_or_segment_end,True,False,,LOSS
SETUP-041717,short,fade,formation_close,fade,vwap:band_reject_+1.618 -> fade_to_vwap,VWAP-000003,VWAP-000003,band_rejection,False,False,False,False,1656,2025-07-08 02:36:00+00:00,22927.75,22929.0,22879.09634761763,38.9229,22926.5,1.0,1776,120_bars_or_segment_end,True,False,,LOSS
SETUP-042925,short,retracement_continuation,retest,continuation,liquidity:swing_high:break -> accept -> retest -> continuation,LVL-000423,LVL-000423,liquidity_accepted,False,False,False,False,1661,2025-07-08 02:41:00+00:00,22930.0,22931.5,22929.25,0.5,22929.25,0.5,1781,120_bars_or_segment_end,True,False,,LOSS
SETUP-041718,short,fade,formation_close,fade,vwap:band_reject_+1.618 -> fade_to_vwap,VWAP-000003,VWAP-000003,band_rejection,False,False,False,False,1663,2025-07-08 02:43:00+00:00,22931.75,22934.5,22881.309167028634,18.3421,22929.0,1.0,1783,120_bars_or_segment_end,True,False,,LOSS
SETUP-041719,short,fade,formation_close,fade,vwap:band_reject_+1.618 -> fade_to_vwap,VWAP-000003,VWAP-000003,band_rejection,False,False,False,False,1672,2025-07-08 02:52:00+00:00,22933.5,22935.75,22881.988987343797,22.8938,22931.25,1.0,1792,120_bars_or_segment_end,True,False,,LOSS
SETUP-041720,short,fade,formation_close,fade,vwap:band_reject_+1.618 -> fade_to_vwap,VWAP-000003,VWAP-000003,band_rejection,False,False,False,False,1675,2025-07-08 02:55:00+00:00,22933.0,22939.25,22882.29013120502,8.1136,22926.75,1.0,1795,120_bars_or_segment_end,True,False,,WIN
SETUP-041721,short,fade,formation_close,fade,vwap:band_reject_+1.618 -> fade_to_vwap,VWAP-000003,VWAP-000003,band_rejection,False,False,False,False,1676,2025-07-08 02:56:00+00:00,22934.25,22935.0,22882.453206641505,69.0624,22933.5,1.0,1796,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-041722,short,fade,formation_close,fade,vwap:band_reject_+1.618 -> fade_to_vwap,VWAP-000003,VWAP-000003,band_rejection,False,False,False,False,1677,2025-07-08 02:57:00+00:00,22934.25,22936.0,22882.572762102172,29.5299,22932.5,1.0,1797,120_bars_or_segment_end,True,False,,LOSS
SETUP-041723,short,fade,formation_close,fade,vwap:band_reject_+1.618 -> fade_to_vwap,VWAP-000003,VWAP-000003,band_rejection,False,False,False,False,1678,2025-07-08 02:58:00+00:00,22933.75,22935.75,22882.614111675943,25.5679,22931.75,1.0,1798,120_bars_or_segment_end,True,False,,LOSS
SETUP-041724,short,fade,formation_close,fade,vwap:band_reject_+1.618 -> fade_to_vwap,VWAP-000003,VWAP-000003,band_rejection,False,False,False,False,1680,2025-07-08 03:00:00+00:00,22932.5,22939.0,22883.012015974607,7.6135,22926.0,1.0,1800,120_bars_or_segment_end,True,False,,WIN
SETUP-041725,short,fade,formation_close,fade,vwap:band_reject_+1.618 -> fade_to_vwap,VWAP-000003,VWAP-000003,band_rejection,False,False,False,False,1682,2025-07-08 03:02:00+00:00,22934.75,22937.0,22883.26216375358,22.8835,22932.5,1.0,1802,120_bars_or_segment_end,True,False,,WIN
SETUP-041726,short,fade,formation_close,fade,vwap:band_reject_+1.618 -> fade_to_vwap,VWAP-000003,VWAP-000003,band_rejection,False,False,False,False,1684,2025-07-08 03:04:00+00:00,22934.5,22936.75,22883.414592506775,22.7046,22932.25,1.0,1804,120_bars_or_segment_end,True,False,,WIN
SETUP-009671,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000260,LVL-000260,liquidity_sweep,False,False,False,True,1685,2025-07-08 03:05:00+00:00,22930.5,22928.5,22932.0,0.75,22932.0,0.75,1805,120_bars_or_segment_end,True,False,,LOSS
SETUP-009815,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000264,LVL-000264,liquidity_sweep,False,False,False,True,1685,2025-07-08 03:05:00+00:00,22930.5,22928.5,22932.0,0.75,22932.0,0.75,1805,120_bars_or_segment_end,True,False,,LOSS
SETUP-009856,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000265,LVL-000265,liquidity_sweep,False,False,False,True,1685,2025-07-08 03:05:00+00:00,22930.5,22928.5,22932.0,0.75,22932.0,0.75,1805,120_bars_or_segment_end,True,False,,LOSS
SETUP-013691,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000423,LVL-000423,liquidity_sweep,False,False,False,True,1685,2025-07-08 03:05:00+00:00,22930.5,22928.5,22932.0,0.75,22932.0,0.75,1805,120_bars_or_segment_end,True,False,,LOSS
SETUP-016841,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000572,LVL-000572,liquidity_sweep,False,False,False,True,1685,2025-07-08 03:05:00+00:00,22930.5,22928.5,22932.0,0.75,22932.0,0.75,1805,120_bars_or_segment_end,True,False,,LOSS
SETUP-043072,long,retracement_continuation,retest,continuation,liquidity:swing_low:break -> accept -> retest -> continuation,LVL-000577,LVL-000577,liquidity_accepted,False,False,False,False,1685,2025-07-08 03:05:00+00:00,22932.25,22930.75,22933.0,0.5,22933.0,0.5,1805,120_bars_or_segment_end,True,False,,LOSS
SETUP-043074,long,retracement_continuation,retest,continuation,liquidity:swing_low:break -> accept -> retest -> continuation,LVL-000579,LVL-000579,liquidity_accepted,False,False,False,False,1685,2025-07-08 03:05:00+00:00,22930.5,22929.0,22932.0,1.0,22932.0,1.0,1805,120_bars_or_segment_end,True,False,,LOSS
SETUP-017090,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000579,LVL-000579,liquidity_sweep,False,False,False,True,1686,2025-07-08 03:06:00+00:00,22931.0,22929.75,22932.0,0.8,22932.0,0.8,1806,120_bars_or_segment_end,True,False,,LOSS
SETUP-010043,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000270,LVL-000270,liquidity_sweep,False,False,False,True,1687,2025-07-08 03:07:00+00:00,22925.25,22923.75,22926.25,0.6667,22926.25,0.6667,1807,120_bars_or_segment_end,True,False,,LOSS
SETUP-010233,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000276,LVL-000276,liquidity_sweep,False,False,False,True,1687,2025-07-08 03:07:00+00:00,22925.25,22923.75,22926.25,0.6667,22926.25,0.6667,1807,120_bars_or_segment_end,True,False,,LOSS
SETUP-010401,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000280,LVL-000280,liquidity_sweep,False,False,False,True,1687,2025-07-08 03:07:00+00:00,22925.25,22923.75,22926.25,0.6667,22926.25,0.6667,1807,120_bars_or_segment_end,True,False,,LOSS
SETUP-016703,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000569,LVL-000569,liquidity_sweep,False,False,False,True,1687,2025-07-08 03:07:00+00:00,22925.25,22923.75,22926.25,0.6667,22926.25,0.6667,1807,120_bars_or_segment_end,True,False,,LOSS
SETUP-043048,short,retracement_continuation,retest,continuation,liquidity:swing_high:break -> accept -> retest -> continuation,LVL-000553,LVL-000553,liquidity_accepted,False,False,False,False,1688,2025-07-08 03:08:00+00:00,22923.75,22925.25,22922.5,0.8333,22922.5,0.8333,1808,120_bars_or_segment_end,True,False,,WIN
SETUP-043043,short,retracement_continuation,retest,continuation,liquidity:swing_high:break -> accept -> retest -> continuation,LVL-000548,LVL-000548,liquidity_accepted,False,False,False,False,1689,2025-07-08 03:09:00+00:00,22921.5,22923.0,22920.25,0.8333,22920.25,0.8333,1809,120_bars_or_segment_end,True,False,,LOSS
SETUP-043044,short,retracement_continuation,retest,continuation,liquidity:swing_high:break -> accept -> retest -> continuation,LVL-000549,LVL-000549,liquidity_accepted,False,False,False,False,1689,2025-07-08 03:09:00+00:00,22921.75,22923.25,22920.25,1.0,22920.25,1.0,1809,120_bars_or_segment_end,True,False,,LOSS
SETUP-000994,short,retracement_continuation,midpoint,continuation,fvg:bearish:formed -> midpoint -> continuation,FVG-000377,FVG-000377,fvg_fresh|consequent_encroach,True,False,False,False,1690,2025-07-08 03:10:00+00:00,22923.375,22924.75,22922.5,0.6364,22922.5,0.6364,1810,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-001728,long,fade,next_bar,fade,ifvg:bullish:next_bar (from FVG-000377),IFVG-000347,IFVG-000347|FVG-000377,ifvg_activation,True,True,False,False,1691,2025-07-08 03:11:00+00:00,22924.75,22922.0,22926.25,0.5455,22926.25,0.5455,1811,120_bars_or_segment_end,True,False,,LOSS
SETUP-015851,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000548,LVL-000548,liquidity_sweep,False,False,False,True,1692,2025-07-08 03:12:00+00:00,22921.75,22920.75,22922.25,0.5,22922.25,0.5,1812,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-010157,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000274,LVL-000274,liquidity_sweep,False,False,False,True,1699,2025-07-08 03:19:00+00:00,22923.25,22924.5,22922.5,0.6,22922.5,0.6,1819,120_bars_or_segment_end,True,False,,LOSS
SETUP-016084,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000553,LVL-000553,liquidity_sweep,False,False,False,True,1699,2025-07-08 03:19:00+00:00,22923.25,22924.5,22922.5,0.6,22922.5,0.6,1819,120_bars_or_segment_end,True,False,,LOSS
SETUP-000992,short,retracement_continuation,midpoint,continuation,fvg:bearish:formed -> midpoint -> continuation,FVG-000376,FVG-000376,fvg_fresh|consequent_encroach,True,False,False,False,1700,2025-07-08 03:20:00+00:00,22927.75,22930.75,22926.25,0.5,22926.25,0.5,1820,120_bars_or_segment_end,True,False,,WIN
SETUP-011575,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000354,LVL-000354,liquidity_sweep,False,False,False,True,1700,2025-07-08 03:20:00+00:00,22927.5,22928.75,22926.25,1.0,22926.25,1.0,1820,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-012897,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000395,LVL-000395,liquidity_sweep,False,False,False,True,1700,2025-07-08 03:20:00+00:00,22927.5,22928.75,22926.25,1.0,22926.25,1.0,1820,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-009672,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000260,LVL-000260,liquidity_sweep,False,False,False,True,1701,2025-07-08 03:21:00+00:00,22929.25,22931.0,22928.25,0.5714,22928.25,0.5714,1821,120_bars_or_segment_end,True,False,,WIN
SETUP-009857,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000265,LVL-000265,liquidity_sweep,False,False,False,True,1701,2025-07-08 03:21:00+00:00,22929.25,22931.0,22928.25,0.5714,22928.25,0.5714,1821,120_bars_or_segment_end,True,False,,WIN
SETUP-013692,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000423,LVL-000423,liquidity_sweep,False,False,False,True,1701,2025-07-08 03:21:00+00:00,22929.25,22931.0,22928.25,0.5714,22928.25,0.5714,1821,120_bars_or_segment_end,True,False,,WIN
SETUP-016842,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000572,LVL-000572,liquidity_sweep,False,False,False,True,1701,2025-07-08 03:21:00+00:00,22929.25,22931.0,22928.25,0.5714,22928.25,0.5714,1821,120_bars_or_segment_end,True,False,,WIN
SETUP-043078,short,retracement_continuation,retest,continuation,liquidity:swing_high:break -> accept -> retest -> continuation,LVL-000583,LVL-000583,liquidity_accepted,False,False,False,False,1706,2025-07-08 03:26:00+00:00,22925.75,22927.25,22925.0,0.5,22925.0,0.5,1826,120_bars_or_segment_end,True,False,,LOSS
SETUP-011577,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000354,LVL-000354,liquidity_sweep,False,False,False,True,1707,2025-07-08 03:27:00+00:00,22927.5,22928.5,22926.25,1.25,22926.5,1.0,1827,120_bars_or_segment_end,True,False,,WIN
SETUP-010402,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000280,LVL-000280,liquidity_sweep,False,False,False,True,1710,2025-07-08 03:30:00+00:00,22925.5,22924.25,22926.25,0.6,22926.25,0.6,1830,120_bars_or_segment_end,True,False,,WIN
SETUP-008320,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000223,LVL-000223,liquidity_sweep,False,False,False,True,1713,2025-07-08 03:33:00+00:00,22927.75,22929.25,22926.25,1.0,22926.25,1.0,1833,120_bars_or_segment_end,True,False,,WIN
SETUP-012900,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000395,LVL-000395,liquidity_sweep,False,False,False,True,1713,2025-07-08 03:33:00+00:00,22927.75,22929.25,22926.25,1.0,22926.25,1.0,1833,120_bars_or_segment_end,True,False,,WIN
SETUP-002307,short,fade,retest,fade,ifvg:bearish:retest (from FVG-000381),IFVG-000351,IFVG-000351|FVG-000381,ifvg_retest,True,True,False,False,1718,2025-07-08 03:38:00+00:00,22924.0,22926.75,22922.5,0.5455,22922.5,0.5455,1838,120_bars_or_segment_end,True,False,,WIN
SETUP-015853,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000548,LVL-000548,liquidity_sweep,False,False,False,True,1719,2025-07-08 03:39:00+00:00,22922.75,22920.75,22923.75,0.5,22923.75,0.5,1839,120_bars_or_segment_end,True,False,,WIN
SETUP-000997,short,retracement_continuation,first_touch,continuation,fvg:bearish:formed -> first_touch -> continuation,FVG-000384,FVG-000384,fvg_fresh|first_touch,True,False,False,False,1721,2025-07-08 03:41:00+00:00,22924.0,22926.0,22922.5,0.75,22922.5,0.75,1841,120_bars_or_segment_end,True,False,,WIN
SETUP-012030,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000371,LVL-000371,liquidity_sweep,False,False,False,True,1724,2025-07-08 03:44:00+00:00,22922.5,22921.5,22923.75,1.25,22923.5,1.0,1844,120_bars_or_segment_end,True,False,,LOSS
SETUP-043077,long,retracement_continuation,retest,continuation,liquidity:swing_low:break -> accept -> retest -> continuation,LVL-000582,LVL-000582,liquidity_accepted,False,False,False,False,1725,2025-07-08 03:45:00+00:00,22920.25,22918.75,22921.25,0.6667,22921.25,0.6667,1845,120_bars_or_segment_end,True,False,,LOSS
SETUP-043079,long,retracement_continuation,retest,continuation,liquidity:swing_low:break -> accept -> retest -> continuation,LVL-000584,LVL-000584,liquidity_accepted,False,False,False,False,1726,2025-07-08 03:46:00+00:00,22915.75,22914.25,22916.5,0.5,22916.5,0.5,1846,120_bars_or_segment_end,True,False,,LOSS
SETUP-010448,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000281,LVL-000281,liquidity_sweep,False,False,False,True,1738,2025-07-08 03:58:00+00:00,22917.5,22918.5,22916.75,0.75,22916.75,0.75,1858,120_bars_or_segment_end,True,False,,WIN
SETUP-012974,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000397,LVL-000397,liquidity_sweep,False,False,False,True,1738,2025-07-08 03:58:00+00:00,22917.5,22918.5,22916.75,0.75,22916.75,0.75,1858,120_bars_or_segment_end,True,False,,WIN
SETUP-008372,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000224,LVL-000224,liquidity_sweep,False,False,False,True,1742,2025-07-08 04:02:00+00:00,22917.75,22919.5,22916.75,0.5714,22916.75,0.5714,1862,120_bars_or_segment_end,True,False,,WIN
SETUP-009909,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000266,LVL-000266,liquidity_sweep,False,False,False,True,1742,2025-07-08 04:02:00+00:00,22917.75,22919.5,22916.75,0.5714,22916.75,0.5714,1862,120_bars_or_segment_end,True,False,,WIN
SETUP-012576,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000385,LVL-000385,liquidity_sweep,False,False,False,True,1742,2025-07-08 04:02:00+00:00,22917.75,22919.5,22916.75,0.5714,22916.75,0.5714,1862,120_bars_or_segment_end,True,False,,WIN
SETUP-017776,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000596,LVL-000596,liquidity_sweep,False,False,False,True,1742,2025-07-08 04:02:00+00:00,22917.75,22919.5,22916.75,0.5714,22916.75,0.5714,1862,120_bars_or_segment_end,True,False,,WIN
SETUP-041733,short,fade,formation_close,fade,vwap:band_reject_+1.618 -> fade_to_vwap,VWAP-000004,VWAP-000004,band_rejection,False,False,False,False,1742,2025-07-08 04:02:00+00:00,22917.75,22919.5,22915.867777777778,1.0756,22916.0,1.0,1862,120_bars_or_segment_end,True,False,,WIN
SETUP-041738,short,fade,formation_close,fade,vwap:band_reject_+1.618 -> fade_to_vwap,VWAP-000004,VWAP-000004,band_rejection,False,False,False,False,1746,2025-07-08 04:06:00+00:00,22921.75,22923.0,22917.8198005698,3.1442,22920.5,1.0,1866,120_bars_or_segment_end,True,False,,LOSS
SETUP-041739,short,fade,formation_close,fade,vwap:band_reject_+1.618 -> fade_to_vwap,VWAP-000004,VWAP-000004,band_rejection,False,False,False,False,1748,2025-07-08 04:08:00+00:00,22920.75,22924.0,22918.90752351097,0.5669,22918.90752351097,0.5669,1868,120_bars_or_segment_end,True,False,,WIN
SETUP-017552,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000591,LVL-000591,liquidity_sweep,False,False,False,True,1750,2025-07-08 04:10:00+00:00,22921.5,22920.5,22922.0,0.5,22922.0,0.5,1870,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-001004,long,retracement_continuation,midpoint,continuation,fvg:bullish:formed -> midpoint -> continuation,FVG-000394,FVG-000394,fvg_fresh|consequent_encroach,True,False,False,False,1752,2025-07-08 04:12:00+00:00,22919.0,22916.5,22920.25,0.5,22920.25,0.5,1872,120_bars_or_segment_end,True,False,,WIN
SETUP-010280,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000277,LVL-000277,liquidity_sweep,False,False,False,True,1752,2025-07-08 04:12:00+00:00,22919.5,22918.25,22920.25,0.6,22920.25,0.6,1872,120_bars_or_segment_end,True,False,,WIN
SETUP-010330,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000278,LVL-000278,liquidity_sweep,False,False,False,True,1752,2025-07-08 04:12:00+00:00,22919.5,22918.25,22920.25,0.6,22920.25,0.6,1872,120_bars_or_segment_end,True,False,,WIN
SETUP-010531,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000283,LVL-000283,liquidity_sweep,False,False,False,True,1752,2025-07-08 04:12:00+00:00,22919.5,22918.25,22920.25,0.6,22920.25,0.6,1872,120_bars_or_segment_end,True,False,,WIN
SETUP-017882,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000598,LVL-000598,liquidity_sweep,False,False,False,True,1752,2025-07-08 04:12:00+00:00,22919.5,22918.25,22920.25,0.6,22920.25,0.6,1872,120_bars_or_segment_end,True,False,,WIN
SETUP-041744,long,retracement_continuation,first_touch,continuation,vwap:bounce -> continuation,VWAP-000004,VWAP-000004,vwap_bounce,False,False,False,False,1757,2025-07-08 04:17:00+00:00,22920.25,22919.25,22921.25,1.0,22921.25,1.0,1877,120_bars_or_segment_end,True,False,,LOSS
SETUP-043091,short,retracement_continuation,retest,continuation,liquidity:swing_high:break -> accept -> retest -> continuation,LVL-000596,LVL-000596,liquidity_accepted,False,False,False,False,1758,2025-07-08 04:18:00+00:00,22918.0,22919.5,22916.75,0.8333,22916.75,0.8333,1878,120_bars_or_segment_end,True,False,,LOSS
SETUP-009911,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000266,LVL-000266,liquidity_sweep,False,False,False,True,1760,2025-07-08 04:20:00+00:00,22919.0,22917.75,22920.25,1.0,22920.25,1.0,1880,120_bars_or_segment_end,True,False,,LOSS
SETUP-010282,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000277,LVL-000277,liquidity_sweep,False,False,False,True,1760,2025-07-08 04:20:00+00:00,22919.0,22920.0,22918.5,0.5,22918.5,0.5,1880,120_bars_or_segment_end,True,False,,WIN
SETUP-010332,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000278,LVL-000278,liquidity_sweep,False,False,False,True,1760,2025-07-08 04:20:00+00:00,22919.0,22920.0,22918.5,0.5,22918.5,0.5,1880,120_bars_or_segment_end,True,False,,WIN
SETUP-010533,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000283,LVL-000283,liquidity_sweep,False,False,False,True,1760,2025-07-08 04:20:00+00:00,22919.0,22920.0,22918.5,0.5,22918.5,0.5,1880,120_bars_or_segment_end,True,False,,WIN
