variant_id,episode_id,entry_variant,session_date,exit_type,exit_seq,points,r_multiple,success
EP-20515-ENTRY_ON_STRONG_REJECTION,EP-20515,ENTRY_ON_STRONG_REJECTION,2026-06-22,STOP,18028,-73.5,-1.0,False
EP-20515-ENTRY_ON_DELAYED_DISPLACEMENT,EP-20515,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-22,STOP,18028,-67.75,-1.0,False
EP-20515-ENTRY_ON_NEW_FVG,EP-20515,ENTRY_ON_NEW_FVG,2026-06-22,STOP,18028,-83.5,-1.0,False
EP-20516-ENTRY_ON_STRONG_REJECTION,EP-20516,ENTRY_ON_STRONG_REJECTION,2026-06-22,STOP,17913,-33.0,-1.0,False
EP-20516-ENTRY_ON_DELAYED_DISPLACEMENT,EP-20516,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-22,STOP,17913,-27.25,-1.0,False
EP-20516-ENTRY_ON_NEW_FVG,EP-20516,ENTRY_ON_NEW_FVG,2026-06-22,STOP,17913,-43.0,-1.0,False
EP-20517-ENTRY_ON_TAP,EP-20517,ENTRY_ON_TAP,2026-06-22,STOP,17913,-16.25,-1.0,False
EP-20517-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-20517,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-22,STOP,17913,-18.0,-1.0,False
EP-20517-ENTRY_ON_STRONG_REJECTION,EP-20517,ENTRY_ON_STRONG_REJECTION,2026-06-22,STOP,17913,-90.0,-1.0,False
EP-20517-ENTRY_ON_DELAYED_DISPLACEMENT,EP-20517,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-22,STOP,17913,-25.75,-1.0,False
EP-20517-ENTRY_ON_NEW_FVG,EP-20517,ENTRY_ON_NEW_FVG,2026-06-22,STOP,17913,-26.25,-1.0,False
EP-20518-ENTRY_ON_TAP,EP-20518,ENTRY_ON_TAP,2026-06-22,STOP,17913,-15.8502,-1.0,False
EP-20518-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-20518,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-22,STOP,17913,-20.25,-1.0,False
EP-20518-ENTRY_ON_STRONG_REJECTION,EP-20518,ENTRY_ON_STRONG_REJECTION,2026-06-22,STOP,17913,-84.5,-1.0,False
EP-20518-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-20518,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-22,STOP,17913,-20.25,-1.0,False
EP-20518-ENTRY_ON_DELAYED_DISPLACEMENT,EP-20518,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-22,STOP,17913,-54.5,-1.0,False
EP-20518-ENTRY_ON_NEW_FVG,EP-20518,ENTRY_ON_NEW_FVG,2026-06-22,STOP,17913,-20.75,-1.0,False
EP-20519-ENTRY_ON_TAP,EP-20519,ENTRY_ON_TAP,2026-06-22,STOP,17909,-39.75,-1.0,False
EP-20519-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-20519,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-22,STOP,17909,-45.75,-1.0,False
EP-20519-ENTRY_ON_STRONG_REJECTION,EP-20519,ENTRY_ON_STRONG_REJECTION,2026-06-22,STOP,17909,-45.75,-1.0,False
EP-20519-ENTRY_ON_DELAYED_DISPLACEMENT,EP-20519,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-22,STOP,17909,-73.25,-1.0,False
EP-20519-ENTRY_ON_NEW_FVG,EP-20519,ENTRY_ON_NEW_FVG,2026-06-22,STOP,17909,-83.5,-1.0,False
EP-20520-ENTRY_ON_TAP,EP-20520,ENTRY_ON_TAP,2026-06-22,STOP,17898,-32.75,-1.0,False
EP-20520-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-20520,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-22,STOP,17898,-43.0,-1.0,False
EP-20520-ENTRY_ON_STRONG_REJECTION,EP-20520,ENTRY_ON_STRONG_REJECTION,2026-06-22,STOP,17898,-50.25,-1.0,False
EP-20520-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-20520,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-22,STOP,17898,-43.0,-1.0,False
EP-20520-ENTRY_ON_NEW_FVG,EP-20520,ENTRY_ON_NEW_FVG,2026-06-22,STOP,17898,-43.0,-1.0,False
EP-20521-ENTRY_ON_TAP,EP-20521,ENTRY_ON_TAP,2026-06-22,STOP,17898,-18.5996,-1.0,False
EP-20523-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-20523,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-22,STOP,17909,-73.5,-1.0,False
EP-20523-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-20523,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-22,STOP,17909,-73.5,-1.0,False
EP-20523-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-20523,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-22,STOP,17909,-73.5,-1.0,False
EP-20525-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-20525,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-22,STOP,17911,-73.75,-1.0,False
EP-20525-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-20525,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-22,STOP,17911,-73.75,-1.0,False
EP-20525-ENTRY_ON_DELAYED_DISPLACEMENT,EP-20525,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-22,STOP,17911,-73.75,-1.0,False
EP-20525-ENTRY_ON_NEW_FVG,EP-20525,ENTRY_ON_NEW_FVG,2026-06-22,STOP,17911,-103.0,-1.0,False
EP-20540-ENTRY_ON_TAP,EP-20540,ENTRY_ON_TAP,2026-06-22,STOP,17912,-22.3598,-1.0,False
EP-20934-ENTRY_ON_TAP,EP-20934,ENTRY_ON_TAP,2026-06-23,STOP,18226,-37.0,-1.0,False
EP-20934-ENTRY_ON_NEW_IFVG,EP-20934,ENTRY_ON_NEW_IFVG,2026-06-23,STOP,18226,-43.0,-1.0,False
EP-20935-ENTRY_ON_TAP,EP-20935,ENTRY_ON_TAP,2026-06-23,STOP,18226,-18.6276,-1.0,False
EP-20935-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-20935,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-23,STOP,18217,-21.5,-1.0,False
EP-20935-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-20935,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-23,STOP,18217,-21.5,-1.0,False
EP-20935-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-20935,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-23,STOP,18217,-21.5,-1.0,False
EP-20935-ENTRY_ON_NEW_IFVG,EP-20935,ENTRY_ON_NEW_IFVG,2026-06-23,STOP,18217,-21.5,-1.0,False
EP-20937-ENTRY_ON_TAP,EP-20937,ENTRY_ON_TAP,2026-06-23,STOP,18225,-25.75,-1.0,False
EP-20946-ENTRY_ON_DELAYED_DISPLACEMENT,EP-20946,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-23,TARGET,18262,47.25,1.08,True
EP-20946-ENTRY_ON_NEW_FVG,EP-20946,ENTRY_ON_NEW_FVG,2026-06-23,TARGET,18262,47.25,1.08,True
EP-20946-ENTRY_ON_NEW_IFVG,EP-20946,ENTRY_ON_NEW_IFVG,2026-06-23,TARGET,18262,47.25,1.08,True
EP-20947-ENTRY_ON_DELAYED_DISPLACEMENT,EP-20947,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-23,TARGET,18262,47.25,1.08,True
EP-20947-ENTRY_ON_NEW_FVG,EP-20947,ENTRY_ON_NEW_FVG,2026-06-23,TARGET,18262,47.25,1.08,True
EP-20947-ENTRY_ON_NEW_IFVG,EP-20947,ENTRY_ON_NEW_IFVG,2026-06-23,TARGET,18262,47.25,1.08,True
EP-20950-ENTRY_ON_DELAYED_DISPLACEMENT,EP-20950,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-23,TARGET,18262,47.25,1.08,True
EP-20950-ENTRY_ON_NEW_FVG,EP-20950,ENTRY_ON_NEW_FVG,2026-06-23,TARGET,18262,47.25,1.08,True
EP-20950-ENTRY_ON_NEW_IFVG,EP-20950,ENTRY_ON_NEW_IFVG,2026-06-23,TARGET,18262,47.25,1.08,True
EP-20951-ENTRY_ON_TAP,EP-20951,ENTRY_ON_TAP,2026-06-23,TARGET,18262,47.25,1.08,True
EP-21790-ENTRY_ON_NEW_FVG,EP-21790,ENTRY_ON_NEW_FVG,2026-06-23,STOP,18960,-80.0,-1.0,False
EP-21805-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-21805,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-23,STOP,18960,-53.5,-1.0,False
EP-21805-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-21805,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-23,STOP,18960,-53.5,-1.0,False
EP-21809-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-21809,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-23,STOP,18960,-52.75,-1.0,False
EP-21809-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-21809,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-23,STOP,18960,-52.75,-1.0,False
EP-21809-ENTRY_ON_NEW_FVG,EP-21809,ENTRY_ON_NEW_FVG,2026-06-23,STOP,18960,-72.75,-1.0,False
EP-21810-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-21810,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-23,STOP,18960,-20.5,-1.0,False
EP-21810-ENTRY_ON_DELAYED_DISPLACEMENT,EP-21810,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-23,STOP,18960,-40.5,-1.0,False
EP-21814-ENTRY_ON_TAP,EP-21814,ENTRY_ON_TAP,2026-06-23,STOP,18960,-19.0,-1.0,False
EP-21814-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-21814,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-23,STOP,18960,-26.25,-1.0,False
EP-21814-ENTRY_ON_DELAYED_DISPLACEMENT,EP-21814,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-23,STOP,18960,-34.25,-1.0,False
EP-21824-ENTRY_ON_TAP,EP-21824,ENTRY_ON_TAP,2026-06-23,STOP,18946,-14.7579,-1.0,False
EP-21827-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-21827,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-23,STOP,18960,-35.75,-1.0,False
EP-21827-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-21827,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-23,STOP,18960,-35.75,-1.0,False
EP-21827-ENTRY_ON_DELAYED_DISPLACEMENT,EP-21827,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-23,STOP,18960,-35.75,-1.0,False
EP-21831-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-21831,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-23,STOP,18952,-32.75,-1.0,False
EP-21831-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-21831,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-23,STOP,18952,-32.75,-1.0,False
EP-21831-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-21831,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-23,STOP,18952,-32.75,-1.0,False
EP-21833-ENTRY_ON_DELAYED_DISPLACEMENT,EP-21833,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-23,STOP,18960,-49.5,-1.0,False
EP-21834-ENTRY_ON_DELAYED_DISPLACEMENT,EP-21834,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-23,STOP,18952,-32.75,-1.0,False
EP-21835-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-21835,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-23,STOP,18960,-52.0,-1.0,False
EP-21835-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-21835,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-23,STOP,18960,-52.0,-1.0,False
EP-21835-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-21835,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-23,STOP,18960,-52.0,-1.0,False
EP-21851-ENTRY_ON_TAP,EP-21851,ENTRY_ON_TAP,2026-06-23,STOP,18958,-17.8096,-1.0,False
EP-21852-ENTRY_ON_TAP,EP-21852,ENTRY_ON_TAP,2026-06-23,STOP,18960,-104.75,-1.0,False
EP-21853-ENTRY_ON_TAP,EP-21853,ENTRY_ON_TAP,2026-06-23,TARGET,18960,60.0,1.7143,True
EP-21853-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-21853,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-23,TARGET,18960,45.5,0.9192,True
EP-21856-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-21856,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-23,TARGET,18969,73.25,0.6584,True
EP-21856-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-21856,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-23,TARGET,18969,73.25,0.6584,True
EP-21856-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-21856,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-23,TARGET,18969,73.25,0.6584,True
EP-21857-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-21857,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-23,TARGET,18969,73.25,0.7793,True
EP-21857-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-21857,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-23,TARGET,18969,73.25,0.7793,True
EP-21857-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-21857,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-23,TARGET,18969,73.25,0.7793,True
EP-21858-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-21858,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-23,TARGET,18969,73.25,1.0281,True
EP-21858-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-21858,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-23,TARGET,18969,73.25,1.0281,True
EP-21858-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-21858,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-23,TARGET,18969,73.25,1.0281,True
EP-21859-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-21859,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-23,TARGET,18969,73.25,1.1445,True
EP-21859-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-21859,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-23,TARGET,18969,73.25,1.1445,True
EP-21859-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-21859,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-23,TARGET,18969,73.25,1.1445,True
EP-21860-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-21860,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-23,TARGET,19005,76.5,0.6059,True
EP-21861-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-21861,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-23,TARGET,19005,76.5,0.8338,True
EP-21861-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-21861,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-23,TARGET,19005,76.5,0.8338,True
EP-21864-ENTRY_ON_TAP,EP-21864,ENTRY_ON_TAP,2026-06-23,TARGET,18960,45.5,1.4677,True
EP-21865-ENTRY_ON_TAP,EP-21865,ENTRY_ON_TAP,2026-06-23,STOP,18961,-32.25,-1.0,False
EP-21865-ENTRY_ON_NEW_FVG,EP-21865,ENTRY_ON_NEW_FVG,2026-06-23,STOP,19034,-150.75,-1.0,False
EP-21865-ENTRY_ON_NEW_IFVG,EP-21865,ENTRY_ON_NEW_IFVG,2026-06-23,STOP,19034,-150.75,-1.0,False
EP-21867-ENTRY_ON_NEW_FVG,EP-21867,ENTRY_ON_NEW_FVG,2026-06-23,STOP,19034,-165.5,-1.0,False
EP-21867-ENTRY_ON_NEW_IFVG,EP-21867,ENTRY_ON_NEW_IFVG,2026-06-23,STOP,19034,-165.5,-1.0,False
EP-21868-ENTRY_ON_NEW_FVG,EP-21868,ENTRY_ON_NEW_FVG,2026-06-23,STOP,19034,-148.25,-1.0,False
EP-21868-ENTRY_ON_NEW_IFVG,EP-21868,ENTRY_ON_NEW_IFVG,2026-06-23,STOP,19034,-148.25,-1.0,False
EP-21869-ENTRY_ON_NEW_FVG,EP-21869,ENTRY_ON_NEW_FVG,2026-06-23,STOP,19034,-167.5,-1.0,False
EP-21869-ENTRY_ON_NEW_IFVG,EP-21869,ENTRY_ON_NEW_IFVG,2026-06-23,STOP,19034,-167.5,-1.0,False
EP-21871-ENTRY_ON_NEW_FVG,EP-21871,ENTRY_ON_NEW_FVG,2026-06-23,STOP,19034,-167.5,-1.0,False
EP-21871-ENTRY_ON_NEW_IFVG,EP-21871,ENTRY_ON_NEW_IFVG,2026-06-23,STOP,19034,-167.5,-1.0,False
EP-21873-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-21873,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-23,STOP,19034,-210.0,-1.0,False
EP-21873-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-21873,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-23,STOP,19034,-210.0,-1.0,False
EP-21877-ENTRY_ON_IFVG_RETEST,EP-21877,ENTRY_ON_IFVG_RETEST,2026-06-23,STOP,18982,-158.25,-1.0,False
EP-21877-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-21877,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-23,STOP,18982,-170.5,-1.0,False
EP-21877-ENTRY_ON_NEW_FVG,EP-21877,ENTRY_ON_NEW_FVG,2026-06-23,STOP,18982,-170.5,-1.0,False
EP-21887-ENTRY_ON_TAP,EP-21887,ENTRY_ON_TAP,2026-06-23,TARGET,18977,75.0,1.0453,True
EP-21888-ENTRY_ON_TAP,EP-21888,ENTRY_ON_TAP,2026-06-23,TARGET,18977,75.0,1.7354,True
EP-21898-ENTRY_ON_DELAYED_DISPLACEMENT,EP-21898,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-23,STOP,19015,-137.5,-1.0,False
EP-21900-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-21900,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-23,TARGET,19005,128.5,2.3796,True
EP-21900-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-21900,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-23,TARGET,19005,128.5,2.3796,True
EP-21900-ENTRY_ON_DELAYED_DISPLACEMENT,EP-21900,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-23,TARGET,19005,128.5,2.3796,True
EP-21900-ENTRY_ON_NEW_FVG,EP-21900,ENTRY_ON_NEW_FVG,2026-06-23,TARGET,19005,103.75,1.3175,True
EP-21904-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-21904,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-23,TARGET,19005,128.5,1.9179,True
EP-21904-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-21904,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-23,TARGET,19005,128.5,1.9179,True
EP-21904-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-21904,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-23,TARGET,19005,128.5,1.9179,True
EP-21904-ENTRY_ON_NEW_FVG,EP-21904,ENTRY_ON_NEW_FVG,2026-06-23,TARGET,19005,103.75,1.1308,True
EP-21905-ENTRY_ON_TAP,EP-21905,ENTRY_ON_TAP,2026-06-23,TARGET,19005,103.75,1.1308,True
EP-21905-ENTRY_ON_DELAYED_DISPLACEMENT,EP-21905,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-23,TARGET,19005,66.25,0.5126,True
EP-21906-ENTRY_ON_TAP,EP-21906,ENTRY_ON_TAP,2026-06-23,TARGET,19005,128.5,1.7483,True
EP-21906-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-21906,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-23,TARGET,19005,103.75,1.056,True
EP-21906-ENTRY_ON_NEW_FVG,EP-21906,ENTRY_ON_NEW_FVG,2026-06-23,TARGET,19005,103.75,1.056,True
EP-21911-ENTRY_ON_TAP,EP-21911,ENTRY_ON_TAP,2026-06-23,TARGET,19005,100.25,2.1428,True
EP-21911-ENTRY_ON_DELAYED_DISPLACEMENT,EP-21911,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-23,TARGET,19005,64.25,0.8567,True
EP-21915-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-21915,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-23,STOP,18998,-66.5,-1.0,False
EP-21915-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-21915,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-23,STOP,18998,-66.5,-1.0,False
EP-21915-ENTRY_ON_DELAYED_DISPLACEMENT,EP-21915,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-23,STOP,18998,-66.5,-1.0,False
EP-21917-ENTRY_ON_TAP,EP-21917,ENTRY_ON_TAP,2026-06-23,TARGET,19005,76.5,0.6096,True
EP-21924-ENTRY_ON_NEW_FVG,EP-21924,ENTRY_ON_NEW_FVG,2026-06-23,STOP,19016,-140.75,-1.0,False
EP-21925-ENTRY_ON_TAP,EP-21925,ENTRY_ON_TAP,2026-06-23,TARGET,19005,76.5,1.2541,True
EP-21925-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-21925,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-23,STOP,19016,-143.0,-1.0,False
EP-21925-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-21925,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-23,STOP,19016,-143.0,-1.0,False
EP-21925-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-21925,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-23,STOP,19016,-143.0,-1.0,False
EP-21928-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-21928,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-23,STOP,19009,-47.4154,-1.0,False
EP-21975-ENTRY_ON_DELAYED_DISPLACEMENT,EP-21975,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-23,STOP,19057,-101.0,-1.0,False
EP-21976-ENTRY_ON_TAP,EP-21976,ENTRY_ON_TAP,2026-06-23,STOP,19057,-101.0,-1.0,False
EP-22025-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-22025,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-23,TARGET,19095,71.75,1.3349,True
EP-22025-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-22025,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-23,TARGET,19095,71.75,1.3349,True
EP-22026-ENTRY_ON_DELAYED_DISPLACEMENT,EP-22026,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-23,TARGET,19095,71.75,1.3349,True
EP-22119-ENTRY_ON_DELAYED_DISPLACEMENT,EP-22119,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-23,STOP,19350,-179.25,-1.0,False
EP-22120-ENTRY_ON_DELAYED_DISPLACEMENT,EP-22120,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-23,STOP,19349,-133.75,-1.0,False
EP-22121-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-22121,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-23,STOP,19350,-261.0,-1.0,False
EP-22121-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-22121,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-23,STOP,19350,-261.0,-1.0,False
EP-22121-ENTRY_ON_NEW_FVG,EP-22121,ENTRY_ON_NEW_FVG,2026-06-23,STOP,19350,-261.0,-1.0,False
EP-22138-ENTRY_ON_STRONG_REJECTION,EP-22138,ENTRY_ON_STRONG_REJECTION,2026-06-23,STOP,19349,-196.25,-1.0,False
EP-22138-ENTRY_ON_DELAYED_DISPLACEMENT,EP-22138,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-23,STOP,19349,-130.5,-1.0,False
EP-22138-ENTRY_ON_NEW_FVG,EP-22138,ENTRY_ON_NEW_FVG,2026-06-23,STOP,19349,-130.5,-1.0,False
EP-22141-ENTRY_ON_DELAYED_DISPLACEMENT,EP-22141,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-23,STOP,19349,-99.5,-1.0,False
EP-22142-ENTRY_ON_DELAYED_DISPLACEMENT,EP-22142,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-23,STOP,19253,-73.0,-1.0,False
EP-22144-ENTRY_ON_TAP,EP-22144,ENTRY_ON_TAP,2026-06-23,STOP,19349,-94.75,-1.0,False
EP-22144-ENTRY_ON_DELAYED_DISPLACEMENT,EP-22144,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-23,STOP,19349,-176.5,-1.0,False
EP-22146-ENTRY_ON_TAP,EP-22146,ENTRY_ON_TAP,2026-06-23,STOP,19251,-34.0,-1.0,False
EP-22146-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-22146,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-23,STOP,19251,-65.0,-1.0,False
EP-22146-ENTRY_ON_DELAYED_DISPLACEMENT,EP-22146,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-23,STOP,19251,-65.0,-1.0,False
EP-22148-ENTRY_ON_TAP,EP-22148,ENTRY_ON_TAP,2026-06-23,STOP,19247,-49.75,-1.0,False
EP-22148-ENTRY_ON_NEW_FVG,EP-22148,ENTRY_ON_NEW_FVG,2026-06-23,STOP,19247,-101.5,-1.0,False
EP-22149-ENTRY_ON_TAP,EP-22149,ENTRY_ON_TAP,2026-06-23,STOP,19243,-28.3303,-1.0,False
EP-22149-ENTRY_ON_NEW_FVG,EP-22149,ENTRY_ON_NEW_FVG,2026-06-23,STOP,19243,-69.25,-1.0,False
EP-22150-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-22150,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-23,STOP,19243,-32.75,-1.0,False
EP-22150-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-22150,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-23,STOP,19243,-32.75,-1.0,False
EP-22150-ENTRY_ON_DELAYED_DISPLACEMENT,EP-22150,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-23,STOP,19243,-82.0,-1.0,False
EP-22150-ENTRY_ON_NEW_FVG,EP-22150,ENTRY_ON_NEW_FVG,2026-06-23,STOP,19243,-82.0,-1.0,False
EP-22152-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-22152,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-23,STOP,19243,-76.25,-1.0,False
