variant_id,episode_id,entry_variant,session_date,exit_type,exit_seq,points,r_multiple,success
EP-04455-ENTRY_ON_DELAYED_DISPLACEMENT,EP-04455,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-08,STOP,4514,-41.0,-1.0,False
EP-04456-ENTRY_ON_TAP,EP-04456,ENTRY_ON_TAP,2026-06-08,STOP,4460,-9.25,-1.0,False
EP-04456-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-04456,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-08,STOP,4460,-17.25,-1.0,False
EP-04456-ENTRY_ON_DELAYED_DISPLACEMENT,EP-04456,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-08,STOP,4460,-34.0,-1.0,False
EP-04457-ENTRY_ON_TAP,EP-04457,ENTRY_ON_TAP,2026-06-08,STOP,4460,-10.75,-1.0,False
EP-04457-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-04457,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-08,STOP,4460,-17.25,-1.0,False
EP-04457-ENTRY_ON_COMPRESSION_BREAK,EP-04457,ENTRY_ON_COMPRESSION_BREAK,2026-06-08,STOP,4460,-38.75,-1.0,False
EP-04458-ENTRY_ON_TAP,EP-04458,ENTRY_ON_TAP,2026-06-08,STOP,4460,-9.25,-1.0,False
EP-04458-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-04458,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-08,STOP,4460,-17.25,-1.0,False
EP-04458-ENTRY_ON_DELAYED_DISPLACEMENT,EP-04458,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-08,STOP,4460,-38.75,-1.0,False
EP-04462-ENTRY_ON_TAP,EP-04462,ENTRY_ON_TAP,2026-06-08,TARGET,4459,24.75,1.2532,True
EP-04478-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-04478,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-08,STOP,4513,-48.5,-1.0,False
EP-04478-ENTRY_ON_DELAYED_DISPLACEMENT,EP-04478,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-08,STOP,4513,-48.5,-1.0,False
EP-04478-ENTRY_ON_COMPRESSION_BREAK,EP-04478,ENTRY_ON_COMPRESSION_BREAK,2026-06-08,STOP,4513,-48.5,-1.0,False
EP-04479-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-04479,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-08,STOP,4481,-40.5,-1.0,False
EP-04479-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-04479,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-08,STOP,4481,-40.5,-1.0,False
EP-04484-ENTRY_ON_IFVG_RETEST,EP-04484,ENTRY_ON_IFVG_RETEST,2026-06-08,STOP,4481,-9.0,-1.0,False
EP-04485-ENTRY_ON_IFVG_RETEST,EP-04485,ENTRY_ON_IFVG_RETEST,2026-06-08,STOP,4481,-9.0,-1.0,False
EP-04489-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-04489,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-08,TARGET,4528,49.75,0.5422,True
EP-04489-ENTRY_ON_STRONG_REJECTION,EP-04489,ENTRY_ON_STRONG_REJECTION,2026-06-08,TARGET,4528,49.75,0.5422,True
EP-04492-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-04492,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-08,STOP,4513,-30.75,-1.0,False
EP-04492-ENTRY_ON_DELAYED_DISPLACEMENT,EP-04492,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-08,STOP,4513,-30.75,-1.0,False
EP-04492-ENTRY_ON_COMPRESSION_BREAK,EP-04492,ENTRY_ON_COMPRESSION_BREAK,2026-06-08,STOP,4513,-30.75,-1.0,False
EP-04493-ENTRY_ON_TAP,EP-04493,ENTRY_ON_TAP,2026-06-08,STOP,4512,-15.0,-1.0,False
EP-04494-ENTRY_ON_TAP,EP-04494,ENTRY_ON_TAP,2026-06-08,STOP,4512,-15.0,-1.0,False
EP-04494-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-04494,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-08,STOP,4512,-22.25,-1.0,False
EP-04494-ENTRY_ON_STRONG_REJECTION,EP-04494,ENTRY_ON_STRONG_REJECTION,2026-06-08,STOP,4512,-36.75,-1.0,False
EP-04494-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-04494,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-08,STOP,4512,-22.25,-1.0,False
EP-04494-ENTRY_ON_NEW_FVG,EP-04494,ENTRY_ON_NEW_FVG,2026-06-08,STOP,4512,-36.75,-1.0,False
EP-04495-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-04495,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-08,STOP,4512,-36.75,-1.0,False
EP-04495-ENTRY_ON_NEW_FVG,EP-04495,ENTRY_ON_NEW_FVG,2026-06-08,STOP,4512,-36.75,-1.0,False
EP-04498-ENTRY_ON_TAP,EP-04498,ENTRY_ON_TAP,2026-06-08,STOP,4501,-9.9986,-1.0,False
EP-04519-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-04519,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-08,TARGET,4528,49.75,0.5013,True
EP-04519-ENTRY_ON_DELAYED_DISPLACEMENT,EP-04519,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-08,TARGET,4528,49.75,0.5013,True
EP-04520-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-04520,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-08,TARGET,4528,49.75,0.5512,True
EP-04520-ENTRY_ON_DELAYED_DISPLACEMENT,EP-04520,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-08,TARGET,4528,49.75,0.5512,True
EP-04533-ENTRY_ON_NEW_FVG,EP-04533,ENTRY_ON_NEW_FVG,2026-06-08,TARGET,4528,65.25,0.6762,True
EP-04540-ENTRY_ON_NEW_FVG,EP-04540,ENTRY_ON_NEW_FVG,2026-06-08,TARGET,4528,65.25,0.723,True
EP-04815-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-04815,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-08,TARGET,4723,161.0,1.6513,True
EP-04815-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-04815,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-08,TARGET,4723,161.0,1.6513,True
EP-04815-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-04815,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-08,TARGET,4723,161.0,1.6513,True
EP-04816-ENTRY_ON_DELAYED_DISPLACEMENT,EP-04816,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-08,TARGET,4723,161.5,1.2946,True
EP-04816-ENTRY_ON_NEW_FVG,EP-04816,ENTRY_ON_NEW_FVG,2026-06-08,TARGET,4723,161.0,1.2854,True
EP-04833-ENTRY_ON_DELAYED_DISPLACEMENT,EP-04833,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-08,TARGET,4723,105.5,0.81,True
EP-04835-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-04835,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-08,TARGET,4723,105.5,0.7226,True
EP-04835-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-04835,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-08,TARGET,4723,105.5,0.7226,True
EP-05335-ENTRY_ON_NEW_FVG,EP-05335,ENTRY_ON_NEW_FVG,2026-06-09,TARGET,5175,49.5,0.5,True
EP-05336-ENTRY_ON_DELAYED_DISPLACEMENT,EP-05336,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-09,TARGET,5175,49.5,0.6246,True
EP-05336-ENTRY_ON_COMPRESSION_BREAK,EP-05336,ENTRY_ON_COMPRESSION_BREAK,2026-06-09,TARGET,5175,49.5,0.6246,True
EP-05370-ENTRY_ON_TAP,EP-05370,ENTRY_ON_TAP,2026-06-09,TARGET,5202,48.5,1.1412,True
EP-05438-ENTRY_ON_NEW_FVG,EP-05438,ENTRY_ON_NEW_FVG,2026-06-09,STOP,5564,-221.25,-1.0,False
EP-05473-ENTRY_ON_DELAYED_DISPLACEMENT,EP-05473,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-09,STOP,5505,-133.75,-1.0,False
EP-05476-ENTRY_ON_NEW_FVG,EP-05476,ENTRY_ON_NEW_FVG,2026-06-09,STOP,5505,-128.5,-1.0,False
EP-05479-ENTRY_ON_DELAYED_DISPLACEMENT,EP-05479,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-09,STOP,5505,-119.5,-1.0,False
EP-05490-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-05490,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-09,STOP,5505,-100.5,-1.0,False
EP-05490-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-05490,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-09,STOP,5505,-100.5,-1.0,False
EP-05500-ENTRY_ON_TAP,EP-05500,ENTRY_ON_TAP,2026-06-09,STOP,5327,-43.75,-1.0,False
EP-05500-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-05500,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-09,STOP,5327,-46.25,-1.0,False
EP-05500-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-05500,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-09,STOP,5327,-46.25,-1.0,False
EP-05500-ENTRY_ON_NEW_FVG,EP-05500,ENTRY_ON_NEW_FVG,2026-06-09,STOP,5327,-46.25,-1.0,False
EP-05511-ENTRY_ON_TAP,EP-05511,ENTRY_ON_TAP,2026-06-09,STOP,5371,-110.5,-1.0,False
EP-05514-ENTRY_ON_TAP,EP-05514,ENTRY_ON_TAP,2026-06-09,STOP,5340,-18.25,-1.0,False
EP-05515-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-05515,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-09,STOP,5368,-83.5,-1.0,False
EP-05515-ENTRY_ON_DELAYED_DISPLACEMENT,EP-05515,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-09,STOP,5368,-83.5,-1.0,False
EP-05521-ENTRY_ON_TAP,EP-05521,ENTRY_ON_TAP,2026-06-09,STOP,5368,-38.5,-1.0,False
EP-05521-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-05521,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-09,STOP,5368,-64.75,-1.0,False
EP-05521-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-05521,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-09,STOP,5368,-64.75,-1.0,False
EP-05521-ENTRY_ON_DELAYED_DISPLACEMENT,EP-05521,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-09,STOP,5368,-93.25,-1.0,False
EP-05523-ENTRY_ON_TAP,EP-05523,ENTRY_ON_TAP,2026-06-09,STOP,5368,-82.25,-1.0,False
EP-05525-ENTRY_ON_TAP,EP-05525,ENTRY_ON_TAP,2026-06-09,STOP,5351,-22.0,-1.0,False
EP-05525-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-05525,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-09,STOP,5351,-33.0,-1.0,False
EP-05525-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-05525,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-09,STOP,5351,-33.0,-1.0,False
EP-05577-ENTRY_ON_IFVG_RETEST,EP-05577,ENTRY_ON_IFVG_RETEST,2026-06-09,STOP,5404,-15.9733,-1.0,False
EP-05580-ENTRY_ON_IFVG_RETEST,EP-05580,ENTRY_ON_IFVG_RETEST,2026-06-09,STOP,5404,-15.9733,-1.0,False
EP-05596-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-05596,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-09,STOP,5505,-131.25,-1.0,False
EP-05596-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-05596,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-09,STOP,5505,-131.25,-1.0,False
EP-05596-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-05596,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-09,STOP,5505,-131.25,-1.0,False
EP-05596-ENTRY_ON_NEW_IFVG,EP-05596,ENTRY_ON_NEW_IFVG,2026-06-09,STOP,5505,-131.25,-1.0,False
EP-05599-ENTRY_ON_NEW_FVG,EP-05599,ENTRY_ON_NEW_FVG,2026-06-09,STOP,5505,-131.25,-1.0,False
EP-05604-ENTRY_ON_STRONG_REJECTION,EP-05604,ENTRY_ON_STRONG_REJECTION,2026-06-09,STOP,5505,-130.25,-1.0,False
EP-05604-ENTRY_ON_DELAYED_DISPLACEMENT,EP-05604,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-09,STOP,5505,-130.25,-1.0,False
EP-05604-ENTRY_ON_NEW_FVG,EP-05604,ENTRY_ON_NEW_FVG,2026-06-09,STOP,5505,-130.25,-1.0,False
EP-05606-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-05606,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-09,STOP,5505,-94.25,-1.0,False
EP-05606-ENTRY_ON_STRONG_REJECTION,EP-05606,ENTRY_ON_STRONG_REJECTION,2026-06-09,STOP,5505,-94.25,-1.0,False
EP-05606-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-05606,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-09,STOP,5505,-94.25,-1.0,False
EP-05606-ENTRY_ON_DELAYED_DISPLACEMENT,EP-05606,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-09,STOP,5505,-151.0,-1.0,False
EP-05606-ENTRY_ON_NEW_FVG,EP-05606,ENTRY_ON_NEW_FVG,2026-06-09,STOP,5505,-94.25,-1.0,False
EP-05606-ENTRY_ON_NEW_IFVG,EP-05606,ENTRY_ON_NEW_IFVG,2026-06-09,STOP,5505,-151.0,-1.0,False
EP-05607-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-05607,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-09,STOP,5447,-60.0,-1.0,False
EP-05607-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-05607,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-09,STOP,5447,-60.0,-1.0,False
EP-05607-ENTRY_ON_STRONG_REJECTION,EP-05607,ENTRY_ON_STRONG_REJECTION,2026-06-09,STOP,5447,-60.0,-1.0,False
EP-05607-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-05607,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-09,STOP,5447,-60.0,-1.0,False
EP-05607-ENTRY_ON_DELAYED_DISPLACEMENT,EP-05607,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-09,STOP,5447,-116.75,-1.0,False
EP-05607-ENTRY_ON_NEW_FVG,EP-05607,ENTRY_ON_NEW_FVG,2026-06-09,STOP,5447,-60.0,-1.0,False
EP-05607-ENTRY_ON_NEW_IFVG,EP-05607,ENTRY_ON_NEW_IFVG,2026-06-09,STOP,5447,-116.75,-1.0,False
EP-05615-ENTRY_ON_TAP,EP-05615,ENTRY_ON_TAP,2026-06-09,STOP,5434,-21.75,-1.0,False
EP-05615-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-05615,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-09,STOP,5434,-78.5,-1.0,False
EP-05615-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-05615,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-09,STOP,5434,-78.5,-1.0,False
EP-05615-ENTRY_ON_NEW_FVG,EP-05615,ENTRY_ON_NEW_FVG,2026-06-09,STOP,5434,-78.5,-1.0,False
EP-05615-ENTRY_ON_NEW_IFVG,EP-05615,ENTRY_ON_NEW_IFVG,2026-06-09,STOP,5434,-78.5,-1.0,False
EP-05625-ENTRY_ON_IFVG_RETEST,EP-05625,ENTRY_ON_IFVG_RETEST,2026-06-09,STOP,5505,-58.0,-1.0,False
EP-05626-ENTRY_ON_DELAYED_DISPLACEMENT,EP-05626,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-09,STOP,5504,-102.0,-1.0,False
EP-05627-ENTRY_ON_DELAYED_DISPLACEMENT,EP-05627,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-09,STOP,5505,-122.5,-1.0,False
EP-05628-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-05628,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-09,STOP,5505,-58.0,-1.0,False
EP-05628-ENTRY_ON_DELAYED_DISPLACEMENT,EP-05628,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-09,STOP,5505,-58.0,-1.0,False
EP-05630-ENTRY_ON_TAP,EP-05630,ENTRY_ON_TAP,2026-06-09,STOP,5505,-102.75,-1.0,False
EP-05630-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-05630,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-09,STOP,5505,-108.25,-1.0,False
EP-05630-ENTRY_ON_COMPRESSION_BREAK,EP-05630,ENTRY_ON_COMPRESSION_BREAK,2026-06-09,STOP,5505,-119.25,-1.0,False
EP-05633-ENTRY_ON_DELAYED_DISPLACEMENT,EP-05633,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-09,STOP,5505,-141.75,-1.0,False
EP-05634-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-05634,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-09,STOP,5457,-22.9042,-1.0,False
EP-05635-ENTRY_ON_TAP,EP-05635,ENTRY_ON_TAP,2026-06-09,STOP,5474,-23.0187,-1.0,False
EP-05639-ENTRY_ON_TAP,EP-05639,ENTRY_ON_TAP,2026-06-09,STOP,5463,-23.6165,-1.0,False
EP-05643-ENTRY_ON_TAP,EP-05643,ENTRY_ON_TAP,2026-06-09,STOP,5470,-20.9449,-1.0,False
EP-05647-ENTRY_ON_TAP,EP-05647,ENTRY_ON_TAP,2026-06-09,STOP,5473,-20.25,-1.0,False
EP-05648-ENTRY_ON_TAP,EP-05648,ENTRY_ON_TAP,2026-06-09,STOP,5473,-19.6191,-1.0,False
EP-05991-ENTRY_ON_NEW_FVG,EP-05991,ENTRY_ON_NEW_FVG,2026-06-09,STOP,5821,-139.75,-1.0,False
EP-06003-ENTRY_ON_NEW_FVG,EP-06003,ENTRY_ON_NEW_FVG,2026-06-09,STOP,5812,-125.0,-1.0,False
EP-06004-ENTRY_ON_NEW_FVG,EP-06004,ENTRY_ON_NEW_FVG,2026-06-09,STOP,5810,-103.75,-1.0,False
EP-06015-ENTRY_ON_TAP,EP-06015,ENTRY_ON_TAP,2026-06-09,STOP,5790,-29.5,-1.0,False
EP-06019-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06019,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-09,STOP,5790,-29.25,-1.0,False
EP-06020-ENTRY_ON_TAP,EP-06020,ENTRY_ON_TAP,2026-06-09,STOP,5790,-25.5077,-1.0,False
EP-06021-ENTRY_ON_TAP,EP-06021,ENTRY_ON_TAP,2026-06-09,STOP,5790,-29.5,-1.0,False
EP-06029-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06029,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-09,STOP,5810,-75.75,-1.0,False
EP-06029-ENTRY_ON_DELAYED_DISPLACEMENT,EP-06029,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-09,STOP,5810,-75.75,-1.0,False
EP-06029-ENTRY_ON_NEW_IFVG,EP-06029,ENTRY_ON_NEW_IFVG,2026-06-09,STOP,5810,-75.75,-1.0,False
EP-06036-ENTRY_ON_TAP,EP-06036,ENTRY_ON_TAP,2026-06-09,STOP,5810,-21.2049,-1.0,False
EP-06037-ENTRY_ON_TAP,EP-06037,ENTRY_ON_TAP,2026-06-09,STOP,5810,-21.2049,-1.0,False
EP-06037-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06037,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-09,STOP,5810,-30.0,-1.0,False
EP-06037-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-06037,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-09,STOP,5810,-30.0,-1.0,False
EP-06038-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-06038,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-09,STOP,5810,-21.0193,-1.0,False
EP-06038-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-06038,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-09,STOP,5810,-21.0193,-1.0,False
EP-08387-ENTRY_ON_DELAYED_DISPLACEMENT,EP-08387,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-11,TARGET,7761,31.75,1.9242,True
EP-08394-ENTRY_ON_DELAYED_DISPLACEMENT,EP-08394,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-11,TARGET,7783,68.75,1.4398,True
EP-08398-ENTRY_ON_DELAYED_DISPLACEMENT,EP-08398,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-11,TARGET,7783,75.5,2.0972,True
EP-08400-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-08400,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-11,TARGET,7783,75.5,2.6261,True
EP-08400-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-08400,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-11,TARGET,7783,75.5,2.6261,True
EP-08400-ENTRY_ON_DELAYED_DISPLACEMENT,EP-08400,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-11,TARGET,7783,68.75,1.9366,True
EP-08408-ENTRY_ON_NEW_FVG,EP-08408,ENTRY_ON_NEW_FVG,2026-06-11,TARGET,7783,36.75,0.8167,True
EP-08410-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-08410,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-11,TARGET,7783,60.0,2.7273,True
EP-08410-ENTRY_ON_DELAYED_DISPLACEMENT,EP-08410,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-11,TARGET,7783,60.0,2.7273,True
EP-08410-ENTRY_ON_NEW_FVG,EP-08410,ENTRY_ON_NEW_FVG,2026-06-11,TARGET,7783,36.75,0.8122,True
EP-08412-ENTRY_ON_TAP,EP-08412,ENTRY_ON_TAP,2026-06-11,TARGET,7783,60.0,2.7273,True
EP-08412-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-08412,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-11,TARGET,7783,36.75,0.8122,True
EP-08412-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-08412,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-11,TARGET,7783,36.75,0.8122,True
EP-08420-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-08420,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-11,TARGET,7783,60.0,3.4783,True
EP-08420-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-08420,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-11,TARGET,7783,60.0,3.4783,True
EP-08420-ENTRY_ON_DELAYED_DISPLACEMENT,EP-08420,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-11,TARGET,7783,43.0,1.2555,True
EP-08420-ENTRY_ON_NEW_FVG,EP-08420,ENTRY_ON_NEW_FVG,2026-06-11,TARGET,7783,36.75,0.9074,True
EP-08421-ENTRY_ON_TAP,EP-08421,ENTRY_ON_TAP,2026-06-11,TARGET,7783,60.0,3.4783,True
EP-08421-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-08421,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-11,TARGET,7783,43.0,1.2555,True
EP-08421-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-08421,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-11,TARGET,7783,43.0,1.2555,True
EP-08421-ENTRY_ON_NEW_FVG,EP-08421,ENTRY_ON_NEW_FVG,2026-06-11,TARGET,7783,36.75,0.9074,True
EP-09467-ENTRY_ON_STRONG_REJECTION,EP-09467,ENTRY_ON_STRONG_REJECTION,2026-06-14,STOP,8613,-53.75,-1.0,False
EP-09467-ENTRY_ON_DELAYED_DISPLACEMENT,EP-09467,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-14,STOP,8613,-41.75,-1.0,False
EP-09468-ENTRY_ON_STRONG_REJECTION,EP-09468,ENTRY_ON_STRONG_REJECTION,2026-06-14,STOP,8613,-39.5,-1.0,False
EP-09468-ENTRY_ON_DELAYED_DISPLACEMENT,EP-09468,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-14,STOP,8613,-27.5,-1.0,False
EP-09469-ENTRY_ON_TAP,EP-09469,ENTRY_ON_TAP,2026-06-14,STOP,8613,-26.837,-1.0,False
EP-09478-ENTRY_ON_TAP,EP-09478,ENTRY_ON_TAP,2026-06-14,STOP,8613,-51.25,-1.0,False
EP-09546-ENTRY_ON_NEW_FVG,EP-09546,ENTRY_ON_NEW_FVG,2026-06-14,STOP,8693,-33.75,-1.0,False
EP-09547-ENTRY_ON_NEW_FVG,EP-09547,ENTRY_ON_NEW_FVG,2026-06-14,STOP,8693,-35.5,-1.0,False
EP-09548-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-09548,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-14,STOP,8693,-31.5,-1.0,False
EP-09548-ENTRY_ON_DELAYED_DISPLACEMENT,EP-09548,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-14,STOP,8693,-31.5,-1.0,False
EP-09549-ENTRY_ON_DELAYED_DISPLACEMENT,EP-09549,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-14,STOP,8692,-28.0,-1.0,False
EP-09549-ENTRY_ON_NEW_FVG,EP-09549,ENTRY_ON_NEW_FVG,2026-06-14,STOP,8692,-30.0,-1.0,False
EP-09552-ENTRY_ON_TAP,EP-09552,ENTRY_ON_TAP,2026-06-14,STOP,8693,-35.5,-1.0,False
EP-09553-ENTRY_ON_DELAYED_DISPLACEMENT,EP-09553,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-14,STOP,8693,-33.5,-1.0,False
EP-09553-ENTRY_ON_NEW_FVG,EP-09553,ENTRY_ON_NEW_FVG,2026-06-14,STOP,8693,-35.5,-1.0,False
EP-09554-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-09554,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-14,STOP,8692,-21.5,-1.0,False
EP-09554-ENTRY_ON_DELAYED_DISPLACEMENT,EP-09554,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-14,STOP,8692,-21.5,-1.0,False
EP-09554-ENTRY_ON_NEW_FVG,EP-09554,ENTRY_ON_NEW_FVG,2026-06-14,STOP,8692,-23.5,-1.0,False
EP-09555-ENTRY_ON_TAP,EP-09555,ENTRY_ON_TAP,2026-06-14,STOP,8692,-15.3126,-1.0,False
